"taxnum","arrest_count","arrest_type"
"940558","102","FELONY"
"940558","401","MISDEMEANOR"
"940558","8","OTHER"
"940558","2","VIOLATION"
"953226","11","FELONY"
"953226","50","MISDEMEANOR"
"961083","2","FELONY"
"961083","3","MISDEMEANOR"
"961085","1","INFRACTION"
"961085","9","FELONY"
"961085","18","MISDEMEANOR"
"961085","2","VIOLATION"
"943660","3","INFRACTION"
"943660","39","FELONY"
"943660","120","MISDEMEANOR"
"943660","1","OTHER"
"943660","4","VIOLATION"
"967642","13","FELONY"
"967642","14","MISDEMEANOR"
"968704","43","FELONY"
"968704","29","MISDEMEANOR"
"968704","1","OTHER"
"968704","1","VIOLATION"
"963685","9","FELONY"
"963685","46","MISDEMEANOR"
"951031","7","FELONY"
"951031","25","MISDEMEANOR"
"932201","35","FELONY"
"932201","49","MISDEMEANOR"
"932201","5","VIOLATION"
"935483","2","INFRACTION"
"935483","16","FELONY"
"935483","61","MISDEMEANOR"
"935483","9","VIOLATION"
"953228","4","INFRACTION"
"953228","11","FELONY"
"953228","94","MISDEMEANOR"
"953228","7","VIOLATION"
"962005","10","FELONY"
"962005","15","MISDEMEANOR"
"962005","1","VIOLATION"
"916414","42","FELONY"
"916414","88","MISDEMEANOR"
"916414","9","VIOLATION"
"968705","12","FELONY"
"968705","33","MISDEMEANOR"
"962672","22","FELONY"
"962672","90","MISDEMEANOR"
"962672","1","VIOLATION"
"972857","2","FELONY"
"972857","2","MISDEMEANOR"
"973656",NA,NA
"972858","4","FELONY"
"972858","2","MISDEMEANOR"
"954224","26","FELONY"
"954224","87","MISDEMEANOR"
"954224","2","VIOLATION"
"966767","13","FELONY"
"966767","41","MISDEMEANOR"
"966767","1","VIOLATION"
"928944","1","INFRACTION"
"928944","12","FELONY"
"928944","78","MISDEMEANOR"
"928944","3","VIOLATION"
"937261","122","FELONY"
"937261","209","MISDEMEANOR"
"937261","5","VIOLATION"
"939199","20","FELONY"
"939199","82","MISDEMEANOR"
"939199","3","VIOLATION"
"965823","4","FELONY"
"965823","15","MISDEMEANOR"
"970066","1","FELONY"
"970066","23","MISDEMEANOR"
"963686","35","FELONY"
"963686","81","MISDEMEANOR"
"937835","257","FELONY"
"937835","175","MISDEMEANOR"
"937835","6","VIOLATION"
"948495","36","FELONY"
"948495","299","MISDEMEANOR"
"948495","115","VIOLATION"
"971175","6","FELONY"
"971175","14","MISDEMEANOR"
"968061","4","FELONY"
"968061","24","MISDEMEANOR"
"968062","1","INFRACTION"
"968062","6","FELONY"
"968062","12","MISDEMEANOR"
"962673","9","FELONY"
"962673","21","MISDEMEANOR"
"924322","2","FELONY"
"924322","46","MISDEMEANOR"
"924322","13","VIOLATION"
"954225","22","FELONY"
"954225","68","MISDEMEANOR"
"954225","4","VIOLATION"
"966265","4","FELONY"
"966265","15","MISDEMEANOR"
"945276","31","FELONY"
"945276","248","MISDEMEANOR"
"945276","28","VIOLATION"
"918136","1","INFRACTION"
"918136","11","FELONY"
"918136","15","MISDEMEANOR"
"963687","11","FELONY"
"963687","31","MISDEMEANOR"
"952101","4","INFRACTION"
"952101","13","FELONY"
"952101","112","MISDEMEANOR"
"952101","2","VIOLATION"
"946102","1","INFRACTION"
"946102","25","FELONY"
"946102","91","MISDEMEANOR"
"946102","13","VIOLATION"
"967643","10","FELONY"
"967643","11","MISDEMEANOR"
"933160","1","INFRACTION"
"933160","34","FELONY"
"933160","126","MISDEMEANOR"
"933160","11","VIOLATION"
"965825","6","FELONY"
"965825","15","MISDEMEANOR"
"949899","115","FELONY"
"949899","203","MISDEMEANOR"
"949899","23","VIOLATION"
"972412","1","FELONY"
"972412","7","MISDEMEANOR"
"973657",NA,NA
"949462","80","FELONY"
"949462","223","MISDEMEANOR"
"949462","13","VIOLATION"
"953229","35","FELONY"
"953229","135","MISDEMEANOR"
"953229","2","VIOLATION"
"971176","2","FELONY"
"971176","7","MISDEMEANOR"
"937262","8","FELONY"
"937262","8","MISDEMEANOR"
"937262","1","VIOLATION"
"956156","44","FELONY"
"956156","67","MISDEMEANOR"
"956156","1","VIOLATION"
"930924",NA,NA
"962007","14","FELONY"
"962007","37","MISDEMEANOR"
"959056","24","FELONY"
"959056","61","MISDEMEANOR"
"959056","2","VIOLATION"
"966768","14","FELONY"
"966768","18","MISDEMEANOR"
"973137","1","MISDEMEANOR"
"972166","1","FELONY"
"972166","5","MISDEMEANOR"
"965404","1","INFRACTION"
"965404","9","FELONY"
"965404","23","MISDEMEANOR"
"965576","2","FELONY"
"965576","11","MISDEMEANOR"
"953232","1","INFRACTION"
"953232","16","FELONY"
"953232","72","MISDEMEANOR"
"953232","3","VIOLATION"
"968063","1","FELONY"
"968063","17","MISDEMEANOR"
"964698","8","FELONY"
"964698","16","MISDEMEANOR"
"970068","2","FELONY"
"970068","1","MISDEMEANOR"
"964206","22","FELONY"
"964206","71","MISDEMEANOR"
"944241","1","INFRACTION"
"944241","21","FELONY"
"944241","40","MISDEMEANOR"
"944241","3","VIOLATION"
"973658",NA,NA
"972413","4","FELONY"
"972413","5","MISDEMEANOR"
"956161","4","FELONY"
"956161","53","MISDEMEANOR"
"956161","28","VIOLATION"
"953231","2","FELONY"
"953231","23","MISDEMEANOR"
"937263","1","INFRACTION"
"937263","29","FELONY"
"937263","122","MISDEMEANOR"
"937263","11","VIOLATION"
"940560","1","INFRACTION"
"940560","3","FELONY"
"940560","210","MISDEMEANOR"
"940560","128","VIOLATION"
"972414","10","MISDEMEANOR"
"968064","10","FELONY"
"968064","25","MISDEMEANOR"
"970069","5","FELONY"
"970069","3","MISDEMEANOR"
"962674","24","FELONY"
"962674","54","MISDEMEANOR"
"962674","1","OTHER"
"949463","5","INFRACTION"
"949463","36","FELONY"
"949463","89","MISDEMEANOR"
"949463","21","VIOLATION"
"956157","7","FELONY"
"956157","19","MISDEMEANOR"
"956157","1","VIOLATION"
"939201","3","FELONY"
"939201","120","MISDEMEANOR"
"939201","30","VIOLATION"
"940512","1","INFRACTION"
"940512","26","FELONY"
"940512","139","MISDEMEANOR"
"940512","20","VIOLATION"
"948115","1","INFRACTION"
"948115","73","FELONY"
"948115","177","MISDEMEANOR"
"948115","7","VIOLATION"
"925897","7","FELONY"
"925897","470","MISDEMEANOR"
"925897","262","VIOLATION"
"965405","1","INFRACTION"
"965405","27","FELONY"
"965405","88","MISDEMEANOR"
"965405","1","VIOLATION"
"951032","9","FELONY"
"951032","46","MISDEMEANOR"
"951032","3","VIOLATION"
"955310","62","FELONY"
"955310","60","MISDEMEANOR"
"955310","7","VIOLATION"
"961086","1","INFRACTION"
"961086","26","FELONY"
"961086","47","MISDEMEANOR"
"961086","1","VIOLATION"
"928946","38","INFRACTION"
"928946","27","FELONY"
"928946","584","MISDEMEANOR"
"928946","14","VIOLATION"
"951034","7","FELONY"
"951034","46","MISDEMEANOR"
"951034","1","VIOLATION"
"949464","2","INFRACTION"
"949464","13","FELONY"
"949464","60","MISDEMEANOR"
"949464","1","VIOLATION"
"964207","8","FELONY"
"964207","21","MISDEMEANOR"
"964207","2","VIOLATION"
"963999","1","INFRACTION"
"963999","5","FELONY"
"963999","10","MISDEMEANOR"
"963688","14","FELONY"
"963688","79","MISDEMEANOR"
"962677","13","FELONY"
"962677","32","MISDEMEANOR"
"962677","1","VIOLATION"
"959057","2","INFRACTION"
"959057","12","FELONY"
"959057","67","MISDEMEANOR"
"959057","1","VIOLATION"
"946530","5","FELONY"
"946530","52","MISDEMEANOR"
"946530","3","VIOLATION"
"955311","2","FELONY"
"955311","52","MISDEMEANOR"
"955311","1","OTHER"
"955311","4","VIOLATION"
"968065","1","FELONY"
"968065","5","MISDEMEANOR"
"971177","5","FELONY"
"971177","10","MISDEMEANOR"
"952103","3","INFRACTION"
"952103","3","FELONY"
"952103","70","MISDEMEANOR"
"952103","13","VIOLATION"
"973659",NA,NA
"959059","13","MISDEMEANOR"
"959059","1","VIOLATION"
"921667","1","INFRACTION"
"921667","18","FELONY"
"921667","77","MISDEMEANOR"
"935489","11","FELONY"
"935489","35","MISDEMEANOR"
"935489","3","VIOLATION"
"904773","83","FELONY"
"904773","105","MISDEMEANOR"
"904773","4","OTHER"
"904773","3","VIOLATION"
"957947","2","FELONY"
"957947","47","MISDEMEANOR"
"946613","6","FELONY"
"946613","95","MISDEMEANOR"
"946613","1","VIOLATION"
"949465","2","INFRACTION"
"949465","19","FELONY"
"949465","56","MISDEMEANOR"
"949465","4","VIOLATION"
"961550","1","INFRACTION"
"961550","46","FELONY"
"961550","95","MISDEMEANOR"
"961550","1","OTHER"
"939202","4","INFRACTION"
"939202","12","FELONY"
"939202","42","MISDEMEANOR"
"939202","27","VIOLATION"
"970768","16","FELONY"
"970768","19","MISDEMEANOR"
"946531","1","INFRACTION"
"946531","32","FELONY"
"946531","136","MISDEMEANOR"
"946531","1","OTHER"
"946531","31","VIOLATION"
"931878","1","INFRACTION"
"931878","52","FELONY"
"931878","103","MISDEMEANOR"
"931878","3","VIOLATION"
"972861","3","FELONY"
"972861","3","MISDEMEANOR"
"929320",NA,NA
"973660",NA,NA
"933162","1","INFRACTION"
"933162","57","FELONY"
"933162","58","MISDEMEANOR"
"933162","2","VIOLATION"
"946103","18","FELONY"
"946103","60","MISDEMEANOR"
"946103","1","OTHER"
"946103","4","VIOLATION"
"958023","2","FELONY"
"958023","27","MISDEMEANOR"
"958023","5","VIOLATION"
"955312","18","FELONY"
"955312","97","MISDEMEANOR"
"955312","70","VIOLATION"
"930926","3","INFRACTION"
"930926","33","FELONY"
"930926","148","MISDEMEANOR"
"930926","1","VIOLATION"
"955313","28","FELONY"
"955313","101","MISDEMEANOR"
"955313","4","VIOLATION"
"934052","68","FELONY"
"934052","203","MISDEMEANOR"
"934052","14","VIOLATION"
"930927",NA,NA
"961087","2","FELONY"
"961087","10","MISDEMEANOR"
"959060","53","FELONY"
"959060","86","MISDEMEANOR"
"959060","2","VIOLATION"
"967644","2","FELONY"
"967644","3","VIOLATION"
"948261","28","FELONY"
"948261","115","MISDEMEANOR"
"948261","1","OTHER"
"948261","14","VIOLATION"
"969282","16","FELONY"
"969282","34","MISDEMEANOR"
"970070","5","FELONY"
"970070","13","MISDEMEANOR"
"949466","13","FELONY"
"949466","56","MISDEMEANOR"
"926432","1","INFRACTION"
"926432","43","FELONY"
"926432","185","MISDEMEANOR"
"926432","2","OTHER"
"926432","114","VIOLATION"
"959061","6","FELONY"
"959061","29","MISDEMEANOR"
"959061","1","VIOLATION"
"940562","1","INFRACTION"
"940562","22","FELONY"
"940562","95","MISDEMEANOR"
"940562","6","VIOLATION"
"939203","33","FELONY"
"939203","90","MISDEMEANOR"
"939203","1","VIOLATION"
"929447","2","FELONY"
"929447","7","MISDEMEANOR"
"942982","14","FELONY"
"942982","62","MISDEMEANOR"
"942982","9","VIOLATION"
"927337","3","INFRACTION"
"927337","8","FELONY"
"927337","64","MISDEMEANOR"
"927337","2","VIOLATION"
"924323","1","INFRACTION"
"924323","44","FELONY"
"924323","184","MISDEMEANOR"
"924323","1","OTHER"
"924323","31","VIOLATION"
"933165","1","INFRACTION"
"933165","44","FELONY"
"933165","303","MISDEMEANOR"
"933165","1","OTHER"
"933165","1","VIOLATION"
"961088","3","FELONY"
"961088","12","MISDEMEANOR"
"943664","33","FELONY"
"943664","90","MISDEMEANOR"
"943664","8","VIOLATION"
"946532","21","FELONY"
"946532","101","MISDEMEANOR"
"946532","1","VIOLATION"
"937264","1","INFRACTION"
"937264","74","FELONY"
"937264","118","MISDEMEANOR"
"937264","9","VIOLATION"
"922814","1","INFRACTION"
"922814","306","FELONY"
"922814","598","MISDEMEANOR"
"922814","13","VIOLATION"
"957020","16","FELONY"
"957020","53","MISDEMEANOR"
"955314","10","FELONY"
"955314","39","MISDEMEANOR"
"955314","8","VIOLATION"
"971178","5","MISDEMEANOR"
"967645","23","FELONY"
"967645","62","MISDEMEANOR"
"962008","18","FELONY"
"962008","23","MISDEMEANOR"
"962008","1","OTHER"
"962008","1","VIOLATION"
"969283","7","FELONY"
"969283","3","MISDEMEANOR"
"946614","47","FELONY"
"946614","168","MISDEMEANOR"
"946614","2","VIOLATION"
"973138","1","FELONY"
"973138","2","MISDEMEANOR"
"951775","1","INFRACTION"
"951775","87","FELONY"
"951775","158","MISDEMEANOR"
"951775","10","VIOLATION"
"973661",NA,NA
"942337","67","FELONY"
"942337","119","MISDEMEANOR"
"942337","5","VIOLATION"
"935490","2","INFRACTION"
"935490","6","FELONY"
"935490","41","MISDEMEANOR"
"953234","4","FELONY"
"953234","59","MISDEMEANOR"
"953234","47","VIOLATION"
"930929","2","INFRACTION"
"930929","24","FELONY"
"930929","145","MISDEMEANOR"
"930929","9","VIOLATION"
"944884","62","FELONY"
"944884","192","MISDEMEANOR"
"944884","18","VIOLATION"
"931879","18","FELONY"
"931879","70","MISDEMEANOR"
"931879","52","VIOLATION"
"957021","8","FELONY"
"957021","41","MISDEMEANOR"
"957021","21","VIOLATION"
"930930",NA,NA
"949467","108","FELONY"
"949467","96","MISDEMEANOR"
"949467","6","VIOLATION"
"964699","7","FELONY"
"964699","23","MISDEMEANOR"
"964699","1","VIOLATION"
"939204","24","FELONY"
"939204","110","MISDEMEANOR"
"942338","217","FELONY"
"942338","481","MISDEMEANOR"
"942338","4","VIOLATION"
"968706","5","FELONY"
"968706","14","MISDEMEANOR"
"962678","36","FELONY"
"962678","50","MISDEMEANOR"
"962678","2","VIOLATION"
"937884","1","INFRACTION"
"937884","24","FELONY"
"937884","87","MISDEMEANOR"
"937884","10","VIOLATION"
"960086","6","FELONY"
"960086","21","MISDEMEANOR"
"937266","1","INFRACTION"
"937266","27","FELONY"
"937266","186","MISDEMEANOR"
"937266","3","VIOLATION"
"964208","1","INFRACTION"
"964208","51","FELONY"
"964208","22","MISDEMEANOR"
"944885","12","FELONY"
"944885","85","MISDEMEANOR"
"939205","3","INFRACTION"
"939205","47","FELONY"
"939205","245","MISDEMEANOR"
"939205","7","VIOLATION"
"951036","239","FELONY"
"951036","181","MISDEMEANOR"
"951036","4","VIOLATION"
"929874","58","FELONY"
"929874","62","MISDEMEANOR"
"929874","4","VIOLATION"
"930933","1","INFRACTION"
"930933","173","FELONY"
"930933","144","MISDEMEANOR"
"930933","41","VIOLATION"
"935491","1","INFRACTION"
"935491","12","FELONY"
"935491","258","MISDEMEANOR"
"935491","144","VIOLATION"
"969885","2","FELONY"
"969885","2","MISDEMEANOR"
"965407","9","FELONY"
"965407","36","MISDEMEANOR"
"965407","4","VIOLATION"
"965409","12","FELONY"
"965409","17","MISDEMEANOR"
"956158","47","FELONY"
"956158","35","MISDEMEANOR"
"956158","3","VIOLATION"
"946104","11","FELONY"
"946104","66","MISDEMEANOR"
"946104","20","VIOLATION"
"967646","5","FELONY"
"967646","8","MISDEMEANOR"
"947336","1","INFRACTION"
"947336","155","FELONY"
"947336","320","MISDEMEANOR"
"947336","8","VIOLATION"
"949468","3","INFRACTION"
"949468","48","FELONY"
"949468","136","MISDEMEANOR"
"949468","4","VIOLATION"
"964700","19","FELONY"
"964700","25","MISDEMEANOR"
"947337","1","INFRACTION"
"947337","39","FELONY"
"947337","106","MISDEMEANOR"
"947337","5","VIOLATION"
"945277","1","INFRACTION"
"945277","214","FELONY"
"945277","267","MISDEMEANOR"
"945277","6","VIOLATION"
"970071","3","FELONY"
"970071","19","MISDEMEANOR"
"956159","101","FELONY"
"956159","99","MISDEMEANOR"
"935492","6","INFRACTION"
"935492","31","FELONY"
"935492","100","MISDEMEANOR"
"935492","40","VIOLATION"
"952104","8","FELONY"
"952104","70","MISDEMEANOR"
"952104","11","VIOLATION"
"962679","48","FELONY"
"962679","60","MISDEMEANOR"
"962679","2","VIOLATION"
"943665","21","FELONY"
"943665","96","MISDEMEANOR"
"944886","126","FELONY"
"944886","117","MISDEMEANOR"
"944886","7","VIOLATION"
"963204","1","FELONY"
"963204","7","MISDEMEANOR"
"945434","23","FELONY"
"945434","106","MISDEMEANOR"
"945434","5","VIOLATION"
"948262","143","FELONY"
"948262","108","MISDEMEANOR"
"939632","3","INFRACTION"
"939632","60","FELONY"
"939632","215","MISDEMEANOR"
"939632","16","VIOLATION"
"931881","1","INFRACTION"
"931881","7","FELONY"
"931881","71","MISDEMEANOR"
"931881","1","VIOLATION"
"970072","4","FELONY"
"970072","4","MISDEMEANOR"
"921668","6","INFRACTION"
"921668","46","FELONY"
"921668","222","MISDEMEANOR"
"921668","106","VIOLATION"
"966266","34","FELONY"
"966266","27","MISDEMEANOR"
"966266","1","VIOLATION"
"964701","6","FELONY"
"964701","30","MISDEMEANOR"
"955315","3","INFRACTION"
"955315","21","FELONY"
"955315","51","MISDEMEANOR"
"955315","2","VIOLATION"
"933167","2","INFRACTION"
"933167","18","FELONY"
"933167","101","MISDEMEANOR"
"933167","3","VIOLATION"
"954226","5","FELONY"
"954226","56","MISDEMEANOR"
"954226","10","VIOLATION"
"957022","7","FELONY"
"957022","42","MISDEMEANOR"
"957022","3","VIOLATION"
"970275","4","FELONY"
"970275","18","MISDEMEANOR"
"959063","23","FELONY"
"959063","96","MISDEMEANOR"
"940564","63","FELONY"
"940564","164","MISDEMEANOR"
"940564","13","VIOLATION"
"949900","10","FELONY"
"949900","85","MISDEMEANOR"
"949900","1","VIOLATION"
"937267","1","INFRACTION"
"937267","15","FELONY"
"937267","133","MISDEMEANOR"
"937267","8","VIOLATION"
"963691","19","FELONY"
"963691","24","MISDEMEANOR"
"965826","33","FELONY"
"965826","26","MISDEMEANOR"
"965826","2","VIOLATION"
"943666","18","FELONY"
"943666","61","MISDEMEANOR"
"943666","5","VIOLATION"
"957023","1","FELONY"
"957023","40","MISDEMEANOR"
"957023","1","VIOLATION"
"970073","1","INFRACTION"
"970073","5","FELONY"
"970073","13","MISDEMEANOR"
"943667","19","FELONY"
"943667","250","MISDEMEANOR"
"943667","16","VIOLATION"
"953236","15","FELONY"
"953236","28","MISDEMEANOR"
"953236","1","VIOLATION"
"939206","171","FELONY"
"939206","370","MISDEMEANOR"
"939206","1","OTHER"
"939206","1","VIOLATION"
"927717","123","FELONY"
"927717","566","MISDEMEANOR"
"927717","2","VIOLATION"
"933151","10","FELONY"
"933151","29","MISDEMEANOR"
"933151","9","VIOLATION"
"937268","8","FELONY"
"937268","27","MISDEMEANOR"
"937268","3","VIOLATION"
"948401","11","FELONY"
"948401","168","MISDEMEANOR"
"948401","23","VIOLATION"
"952105","2","FELONY"
"952105","80","MISDEMEANOR"
"952105","7","VIOLATION"
"967247","1","INFRACTION"
"967247","3","FELONY"
"967247","12","MISDEMEANOR"
"930934",NA,NA
"967248","5","FELONY"
"967248","12","MISDEMEANOR"
"967248","1","VIOLATION"
"933196","2","INFRACTION"
"933196","19","FELONY"
"933196","49","MISDEMEANOR"
"933196","7","VIOLATION"
"919919","11","FELONY"
"919919","15","MISDEMEANOR"
"929448","1","INFRACTION"
"929448","22","FELONY"
"929448","85","MISDEMEANOR"
"929448","8","VIOLATION"
"967249","9","FELONY"
"967249","17","MISDEMEANOR"
"930936","6","INFRACTION"
"930936","10","FELONY"
"930936","156","MISDEMEANOR"
"924326","61","FELONY"
"924326","281","MISDEMEANOR"
"924326","1","OTHER"
"924326","6","VIOLATION"
"937885","9","FELONY"
"937885","146","MISDEMEANOR"
"937885","3","VIOLATION"
"955317","43","FELONY"
"955317","54","MISDEMEANOR"
"955317","3","VIOLATION"
"971179","5","MISDEMEANOR"
"972863","6","MISDEMEANOR"
"971606","3","FELONY"
"971606","9","MISDEMEANOR"
"946105","1","INFRACTION"
"946105","63","FELONY"
"946105","184","MISDEMEANOR"
"946105","23","VIOLATION"
"957024","5","FELONY"
"957024","28","MISDEMEANOR"
"957024","2","VIOLATION"
"969284","18","FELONY"
"969284","31","MISDEMEANOR"
"948402","1","INFRACTION"
"948402","69","FELONY"
"948402","162","MISDEMEANOR"
"948402","13","VIOLATION"
"918145","15","FELONY"
"918145","98","MISDEMEANOR"
"918145","3","VIOLATION"
"951039","26","FELONY"
"951039","63","MISDEMEANOR"
"951039","1","VIOLATION"
"959064","29","FELONY"
"959064","63","MISDEMEANOR"
"972167","1","FELONY"
"972167","4","MISDEMEANOR"
"916423","2","INFRACTION"
"916423","38","FELONY"
"916423","90","MISDEMEANOR"
"916423","2","VIOLATION"
"972864","1","MISDEMEANOR"
"935495","17","FELONY"
"935495","148","MISDEMEANOR"
"935495","1","VIOLATION"
"951040","1","FELONY"
"951040","77","MISDEMEANOR"
"951040","11","VIOLATION"
"949470","1","INFRACTION"
"949470","116","FELONY"
"949470","342","MISDEMEANOR"
"949470","1","OTHER"
"949470","10","VIOLATION"
"944887","21","FELONY"
"944887","135","MISDEMEANOR"
"944887","2","VIOLATION"
"947938","4","INFRACTION"
"947938","16","FELONY"
"947938","60","MISDEMEANOR"
"947938","10","VIOLATION"
"961090","72","FELONY"
"961090","31","MISDEMEANOR"
"961090","4","VIOLATION"
"969285","3","FELONY"
"969285","17","MISDEMEANOR"
"966769","6","FELONY"
"966769","11","MISDEMEANOR"
"953237","1","INFRACTION"
"953237","95","FELONY"
"953237","101","MISDEMEANOR"
"953237","1","VIOLATION"
"959065","15","FELONY"
"959065","39","MISDEMEANOR"
"959065","1","OTHER"
"940936","5","FELONY"
"940936","44","MISDEMEANOR"
"970075","13","FELONY"
"970075","26","MISDEMEANOR"
"970075","1","VIOLATION"
"941242","2","INFRACTION"
"941242","39","FELONY"
"941242","333","MISDEMEANOR"
"941242","9","VIOLATION"
"973662",NA,NA
"951041","145","FELONY"
"951041","86","MISDEMEANOR"
"951041","7","VIOLATION"
"961091","2","FELONY"
"961091","14","MISDEMEANOR"
"964209","32","FELONY"
"964209","44","MISDEMEANOR"
"953238","10","FELONY"
"953238","76","MISDEMEANOR"
"951042","1","INFRACTION"
"951042","19","FELONY"
"951042","71","MISDEMEANOR"
"951042","2","VIOLATION"
"959886","34","FELONY"
"959886","67","MISDEMEANOR"
"959886","1","VIOLATION"
"935496","13","FELONY"
"935496","70","MISDEMEANOR"
"935496","1","VIOLATION"
"939210","2","INFRACTION"
"939210","180","FELONY"
"939210","424","MISDEMEANOR"
"942340","20","FELONY"
"942340","43","MISDEMEANOR"
"942340","6","VIOLATION"
"939211","12","INFRACTION"
"939211","7","FELONY"
"939211","71","MISDEMEANOR"
"939211","15","VIOLATION"
"902191","37","FELONY"
"902191","97","MISDEMEANOR"
"902191","9","VIOLATION"
"934055","13","FELONY"
"934055","68","MISDEMEANOR"
"934055","8","VIOLATION"
"969286","7","FELONY"
"969286","15","MISDEMEANOR"
"971607","2","FELONY"
"971607","5","MISDEMEANOR"
"944283","1","INFRACTION"
"944283","44","FELONY"
"944283","192","MISDEMEANOR"
"944283","96","VIOLATION"
"940565","49","FELONY"
