"taxnum","date","charge_count","allegation_count"
"953634","7/5/2016","2",NA
"953634","3/29/2019","3",NA
"953634","2/23/2022",NA,"2"
"951502",NA,NA,NA
"937975","7/2/2019","5",NA
"973051",NA,NA,NA
"973217",NA,NA,NA
"934392",NA,NA,NA
"963849",NA,NA,NA
"962214",NA,NA,NA
"964221",NA,NA,NA
"937976",NA,NA,NA
"955714",NA,NA,NA
"937977",NA,NA,NA
"962923",NA,NA,NA
"954988",NA,NA,NA
"927855",NA,NA,NA
"972507",NA,NA,NA
"964881",NA,NA,NA
"958242",NA,NA,NA
"958243",NA,NA,NA
"945134",NA,NA,NA
"964882",NA,NA,NA
"944322",NA,NA,NA
"937978",NA,NA,NA
"954482",NA,NA,NA
"966433",NA,NA,NA
"970387",NA,NA,NA
"953635",NA,NA,NA
"942947",NA,NA,NA
"957332",NA,NA,NA
"946744",NA,NA,NA
"942948",NA,NA,NA
"969480",NA,NA,NA
"954483",NA,NA,NA
"949998",NA,NA,NA
"952407",NA,NA,NA
"968234",NA,NA,NA
"939870",NA,NA,NA
"971317",NA,NA,NA
"949999",NA,NA,NA
"943999",NA,NA,NA
"948614",NA,NA,NA
"955715",NA,NA,NA
"966937","6/25/2022",NA,"1"
"941344",NA,NA,NA
"968936",NA,NA,NA
"929627",NA,NA,NA
"966939",NA,NA,NA
"961614",NA,NA,NA
"941345","8/25/2016","1",NA
"967748",NA,NA,NA
"969481",NA,NA,NA
"937980",NA,NA,NA
"973052",NA,NA,NA
"946745",NA,NA,NA
"969482",NA,NA,NA
"966434",NA,NA,NA
"939872","3/19/2019","1",NA
"968235",NA,NA,NA
"955716",NA,NA,NA
"952409",NA,NA,NA
"954484",NA,NA,NA
"939751",NA,NA,NA
"954485",NA,NA,NA
"924884",NA,NA,NA
"961489",NA,NA,NA
"969632",NA,NA,NA
"941346",NA,NA,NA
"960159",NA,NA,NA
"932250",NA,NA,NA
"932251",NA,NA,NA
"956388",NA,NA,NA
"965925",NA,NA,NA
"934393",NA,NA,NA
"934394",NA,NA,NA
"967422",NA,NA,NA
"942950",NA,NA,NA
"951505",NA,NA,NA
"924802",NA,NA,NA
"954486",NA,NA,NA
"939873",NA,NA,NA
"946746",NA,NA,NA
"932253",NA,NA,NA
"966435",NA,NA,NA
"961616",NA,NA,NA
"972382",NA,NA,NA
"963374",NA,NA,NA
"956389",NA,NA,NA
"953638",NA,NA,NA
"932230",NA,NA,NA
"934396",NA,NA,NA
"937981",NA,NA,NA
"929630",NA,NA,NA
"934397",NA,NA,NA
"942952",NA,NA,NA
"932254",NA,NA,NA
"967749",NA,NA,NA
"964886",NA,NA,NA
"960160",NA,NA,NA
"973218",NA,NA,NA
"969483",NA,NA,NA
"937982",NA,NA,NA
"968236",NA,NA,NA
"955717",NA,NA,NA
"952410",NA,NA,NA
"948616",NA,NA,NA
"964885",NA,NA,NA
"936131",NA,NA,NA
"971800",NA,NA,NA
"962924",NA,NA,NA
"957333",NA,NA,NA
"973219",NA,NA,NA
"929503",NA,NA,NA
"950001",NA,NA,NA
"962925",NA,NA,NA
"914533",NA,NA,NA
"950002",NA,NA,NA
"923507",NA,NA,NA
"921915",NA,NA,NA
"929631",NA,NA,NA
"950003",NA,NA,NA
"892728","6/27/2019","1",NA
"958248",NA,NA,NA
"921121",NA,NA,NA
"944001",NA,NA,NA
"939874",NA,NA,NA
"968237",NA,NA,NA
"931524",NA,NA,NA
"950004",NA,NA,NA
"969484",NA,NA,NA
"956391",NA,NA,NA
"933551",NA,NA,NA
"936132",NA,NA,NA
"971554",NA,NA,NA
"927861",NA,NA,NA
"942953",NA,NA,NA
"934400",NA,NA,NA
"931525",NA,NA,NA
"946747",NA,NA,NA
"950006",NA,NA,NA
"966436",NA,NA,NA
"960161",NA,NA,NA
"952412","4/29/2020","5",NA
"929633",NA,NA,NA
"937983",NA,NA,NA
"959455",NA,NA,NA
"965926",NA,NA,NA
"964887",NA,NA,NA
"966437",NA,NA,NA
"958249",NA,NA,NA
"972508",NA,NA,NA
"936770",NA,NA,NA
"915231",NA,NA,NA
"960453",NA,NA,NA
"939930",NA,NA,NA
"967752",NA,NA,NA
"929635",NA,NA,NA
"917231",NA,NA,NA
"960162",NA,NA,NA
"958252",NA,NA,NA
"946748",NA,NA,NA
"946621",NA,NA,NA
"946749",NA,NA,NA
"963375",NA,NA,NA
"954487",NA,NA,NA
"965927",NA,NA,NA
"967423",NA,NA,NA
"942751","8/3/2016","3",NA
"952413",NA,NA,NA
"924877",NA,NA,NA
"942954",NA,NA,NA
"951506",NA,NA,NA
"937984",NA,NA,NA
"929637",NA,NA,NA
"944003",NA,NA,NA
"941348","3/14/2018","2",NA
"945136",NA,NA,NA
"960163",NA,NA,NA
"967753",NA,NA,NA
"961618",NA,NA,NA
"933612",NA,NA,NA
"966942",NA,NA,NA
"934313",NA,NA,NA
"948619",NA,NA,NA
"932260",NA,NA,NA
"972509",NA,NA,NA
"962926",NA,NA,NA
"966439",NA,NA,NA
"962217",NA,NA,NA
"950008",NA,NA,NA
"959456",NA,NA,NA
"964888",NA,NA,NA
"941349",NA,NA,NA
"963376",NA,NA,NA
"958256",NA,NA,NA
"947997",NA,NA,NA
"965929",NA,NA,NA
"950030",NA,NA,NA
"929639",NA,NA,NA
"965930",NA,NA,NA
"966943",NA,NA,NA
"934403",NA,NA,NA
"917233",NA,NA,NA
"934404",NA,NA,NA
"958257",NA,NA,NA
"933613",NA,NA,NA
"950009",NA,NA,NA
"960164",NA,NA,NA
"948620",NA,NA,NA
"950010",NA,NA,NA
"963377",NA,NA,NA
"954489","9/19/2019","4",NA
"927867",NA,NA,NA
"934406",NA,NA,NA
"949726",NA,NA,NA
"944209",NA,NA,NA
"972510",NA,NA,NA
"961491",NA,NA,NA
"970388",NA,NA,NA
"966944",NA,NA,NA
"954490","5/13/2022",NA,"1"
"903350",NA,NA,NA
"973221",NA,NA,NA
"942957",NA,NA,NA
"905392",NA,NA,NA
"923514",NA,NA,NA
"958258",NA,NA,NA
"937986",NA,NA,NA
"948174",NA,NA,NA
"957334",NA,NA,NA
"923516",NA,NA,NA
"966440",NA,NA,NA
"921124",NA,NA,NA
"954492",NA,NA,NA
"968238",NA,NA,NA
"963850",NA,NA,NA
"965932",NA,NA,NA
"939877",NA,NA,NA
"966441",NA,NA,NA
"953639",NA,NA,NA
"962218",NA,NA,NA
"934409",NA,NA,NA
"962928",NA,NA,NA
"959457",NA,NA,NA
"948621",NA,NA,NA
"952415",NA,NA,NA
"936136","4/1/2019","1",NA
"961621",NA,NA,NA
"973053",NA,NA,NA
"970389",NA,NA,NA
"955719",NA,NA,NA
"926511",NA,NA,NA
"962219",NA,NA,NA
"939815","4/27/2016","3",NA
"939878",NA,NA,NA
"937988",NA,NA,NA
"934137",NA,NA,NA
"934410",NA,NA,NA
"959458",NA,NA,NA
"950012",NA,NA,NA
"964375",NA,NA,NA
"952416",NA,NA,NA
"968239",NA,NA,NA
"948300","4/24/2018","2",NA
"962929",NA,NA,NA
"960165",NA,NA,NA
"950013",NA,NA,NA
"941351","4/29/2010","1",NA
"965933",NA,NA,NA
"970977",NA,NA,NA
"927827",NA,NA,NA
"932263",NA,NA,NA
"932264",NA,NA,NA
"961622",NA,NA,NA
"950014",NA,NA,NA
"945472","10/27/2021",NA,"1"
"972511",NA,NA,NA
"971321",NA,NA,NA
"954496",NA,NA,NA
"946395","10/8/2015","2",NA
"945137",NA,NA,NA
"942958",NA,NA,NA
"932265",NA,NA,NA
"958260",NA,NA,NA
"948623",NA,NA,NA
"937990",NA,NA,NA
"939635",NA,NA,NA
"937991",NA,NA,NA
"961020",NA,NA,NA
"945473",NA,NA,NA
"963851",NA,NA,NA
"957850",NA,NA,NA
"936137",NA,NA,NA
"923566",NA,NA,NA
"967754",NA,NA,NA
"970391",NA,NA,NA
"972512",NA,NA,NA
"957336",NA,NA,NA
"945138",NA,NA,NA
"971801",NA,NA,NA
"969485",NA,NA,NA
"969486",NA,NA,NA
"961623",NA,NA,NA
"970392",NA,NA,NA
"956393",NA,NA,NA
"968940",NA,NA,NA
"936138",NA,NA,NA
"933617",NA,NA,NA
"973222",NA,NA,NA
"957337",NA,NA,NA
"970978",NA,NA,NA
"933618",NA,NA,NA
"973054",NA,NA,NA
"952417",NA,NA,NA
"944329",NA,NA,NA
"948301",NA,NA,NA
"948625",NA,NA,NA
"964376",NA,NA,NA
"973223",NA,NA,NA
"969487",NA,NA,NA
"929644",NA,NA,NA
"966443",NA,NA,NA
"970393",NA,NA,NA
"971802",NA,NA,NA
"968241",NA,NA,NA
"958261",NA,NA,NA
"893836",NA,NA,NA
"944249","8/29/2014","1",NA
"973224",NA,NA,NA
"929645",NA,NA,NA
"937993",NA,NA,NA
"931527",NA,NA,NA
"947972",NA,NA,NA
"945140",NA,NA,NA
"968941",NA,NA,NA
"961492",NA,NA,NA
"969488",NA,NA,NA
"947973",NA,NA,NA
"933619",NA,NA,NA
"934413",NA,NA,NA
"936637",NA,NA,NA
"942960",NA,NA,NA
"947891",NA,NA,NA
"965652",NA,NA,NA
"971803",NA,NA,NA
"959459",NA,NA,NA
"960167",NA,NA,NA
"963346",NA,NA,NA
"937995",NA,NA,NA
"921929",NA,NA,NA
"946413","4/1/2015","3",NA
"960168",NA,NA,NA
"934414",NA,NA,NA
"945475",NA,NA,NA
"919921",NA,NA,NA
"944775",NA,NA,NA
"960169",NA,NA,NA
"946751",NA,NA,NA
"921877",NA,NA,NA
"950017",NA,NA,NA
"971804",NA,NA,NA
"960170",NA,NA,NA
"965935",NA,NA,NA
"932415",NA,NA,NA
"962931",NA,NA,NA
"967424",NA,NA,NA
"954929",NA,NA,NA
"958262",NA,NA,NA
"951507",NA,NA,NA
"971805",NA,NA,NA
"969489",NA,NA,NA
"960171",NA,NA,NA
"967425",NA,NA,NA
"972513",NA,NA,NA
"955723",NA,NA,NA
"954498",NA,NA,NA
"941356",NA,NA,NA
"951508",NA,NA,NA
"964890",NA,NA,NA
"961624",NA,NA,NA
"952419",NA,NA,NA
"960172",NA,NA,NA
"947708",NA,NA,NA
"958263",NA,NA,NA
"941357",NA,NA,NA
"968943",NA,NA,NA
"929646",NA,NA,NA
"888043",NA,NA,NA
"953640",NA,NA,NA
"946752",NA,NA,NA
"918706",NA,NA,NA
"968242",NA,NA,NA
"965654",NA,NA,NA
"964891",NA,NA,NA
"963852",NA,NA,NA
"901131",NA,NA,NA
"932266",NA,NA,NA
"937996","5/13/2016","2",NA
"934416",NA,NA,NA
"964377",NA,NA,NA
"966945",NA,NA,NA
"955724",NA,NA,NA
"955725",NA,NA,NA
"963378",NA,NA,NA
"941358",NA,NA,NA
"936140",NA,NA,NA
"954776",NA,NA,NA
"946687",NA,NA,NA
"960173",NA,NA,NA
"967755",NA,NA,NA
"962222",NA,NA,NA
"941359",NA,NA,NA
"950018",NA,NA,NA
"932267",NA,NA,NA
"973225",NA,NA,NA
"968944",NA,NA,NA
"945992",NA,NA,NA
"949700",NA,NA,NA
"960174",NA,NA,NA
"973226",NA,NA,NA
"964892",NA,NA,NA
"948627",NA,NA,NA
"931528",NA,NA,NA
"958765",NA,NA,NA
"966444",NA,NA,NA
"973227",NA,NA,NA
"939881",NA,NA,NA
"936141",NA,NA,NA
"896960",NA,NA,NA
"903358",NA,NA,NA
"939882",NA,NA,NA
"956395",NA,NA,NA
"966445",NA,NA,NA
"954499",NA,NA,NA
"963379",NA,NA,NA
"932138",NA,NA,NA
"973228",NA,NA,NA
"957338",NA,NA,NA
"968243",NA,NA,NA
"964378",NA,NA,NA
"951510",NA,NA,NA
"944331",NA,NA,NA
"939883",NA,NA,NA
"954500",NA,NA,NA
"936142",NA,NA,NA
"936143",NA,NA,NA
"963854",NA,NA,NA
"941360",NA,NA,NA
"944332",NA,NA,NA
"961626",NA,NA,NA
"945477",NA,NA,NA
"944333","6/8/2022",NA,"2"
"905713",NA,NA,NA
"950020",NA,NA,NA
"954501",NA,NA,NA
"937896",NA,NA,NA
"892206",NA,NA,NA
"952421",NA,NA,NA
"956204",NA,NA,NA
"970980",NA,NA,NA
"936144",NA,NA,NA
"933620",NA,NA,NA
"967756",NA,NA,NA
"966947",NA,NA,NA
"942962",NA,NA,NA
"929650",NA,NA,NA
"934417","1/13/2022",NA,"4"
"936145",NA,NA,NA
"932801",NA,NA,NA
"954502",NA,NA,NA
"924897",NA,NA,NA
"960175",NA,NA,NA
"972401",NA,NA,NA
"950021","4/26/2022",NA,"1"
"942893",NA,NA,NA
"934419",NA,NA,NA
"941363",NA,NA,NA
"940898",NA,NA,NA
"941364",NA,NA,NA
"952423",NA,NA,NA
"948255",NA,NA,NA
"933599",NA,NA,NA
"952424",NA,NA,NA
"944334",NA,NA,NA
"962223",NA,NA,NA
"954504","12/19/2016","7",NA
"941019",NA,NA,NA
"972434",NA,NA,NA
"921127",NA,NA,NA
"967426",NA,NA,NA
"963380",NA,NA,NA
"955728",NA,NA,NA
"970981",NA,NA,NA
"950022",NA,NA,NA
"964894",NA,NA,NA
"968945",NA,NA,NA
"970395",NA,NA,NA
"968946",NA,NA,NA
"944335",NA,NA,NA
"952425",NA,NA,NA
"968244",NA,NA,NA
"971806",NA,NA,NA
"947710",NA,NA,NA
"929654",NA,NA,NA
"934421",NA,NA,NA
"930922",NA,NA,NA
"950023",NA,NA,NA
"934422",NA,NA,NA
"905719",NA,NA,NA
"970396",NA,NA,NA
"968245",NA,NA,NA
"960176",NA,NA,NA
"950024",NA,NA,NA
"969490",NA,NA,NA
"947892",NA,NA,NA
"942963",NA,NA,NA
"948629",NA,NA,NA
"962224",NA,NA,NA
"971322",NA,NA,NA
"964895",NA,NA,NA
"966446",NA,NA,NA
"962225",NA,NA,NA
"937999",NA,NA,NA
"929656",NA,NA,NA
"929424",NA,NA,NA
"973229",NA,NA,NA
"932271",NA,NA,NA
"958266",NA,NA,NA
"936044",NA,NA,NA
"960177","6/25/2022",NA,"1"
"919913",NA,NA,NA
"936147","4/2/2010","1",NA
"950025",NA,NA,NA
"968246",NA,NA,NA
"947711","7/31/2014","2",NA
"973230",NA,NA,NA
"936149",NA,NA,NA
"972514",NA,NA,NA
"960178",NA,NA,NA
"914534",NA,NA,NA
"959419",NA,NA,NA
"968248",NA,NA,NA
"965656",NA,NA,NA
"961318",NA,NA,NA
"954505",NA,NA,NA
"938001",NA,NA,NA
"933621",NA,NA,NA
"955729",NA,NA,NA
"933548","2/4/2020","6",NA
"887101",NA,NA,NA
"970397",NA,NA,NA
"952427",NA,NA,NA
"961627",NA,NA,NA
"951512",NA,NA,NA
"945481",NA,NA,NA
"973231",NA,NA,NA
"950026",NA,NA,NA
"950027",NA,NA,NA
"932272",NA,NA,NA
"934425",NA,NA,NA
"969492",NA,NA,NA
"940199",NA,NA,NA
"940931",NA,NA,NA
"957339",NA,NA,NA
"934426",NA,NA,NA
"921934",NA,NA,NA
"962227",NA,NA,NA
"941366",NA,NA,NA
"971807",NA,NA,NA
"944336",NA,NA,NA
"954506",NA,NA,NA
"965657",NA,NA,NA
"962228",NA,NA,NA
"940423",NA,NA,NA
"926488",NA,NA,NA
"967427",NA,NA,NA
"956398",NA,NA,NA
"941367",NA,NA,NA
"959460",NA,NA,NA
"966948",NA,NA,NA
"971808",NA,NA,NA
"932273",NA,NA,NA
"951513",NA,NA,NA
"957340",NA,NA,NA
"969493",NA,NA,NA
"958268",NA,NA,NA
"973232",NA,NA,NA
"972515",NA,NA,NA
"929659",NA,NA,NA
"966447",NA,NA,NA
"953643","1/14/2020","2",NA
"962229",NA,NA,NA
"959461",NA,NA,NA
"941368",NA,NA,NA
"972516",NA,NA,NA
"939886",NA,NA,NA
"960179",NA,NA,NA
"926522",NA,NA,NA
"915049",NA,NA,NA
"959462",NA,NA,NA
"917254",NA,NA,NA
"950029",NA,NA,NA
"967428",NA,NA,NA
"946754",NA,NA,NA
"936151",NA,NA,NA
"958269","9/14/2021",NA,"1"
"934428",NA,NA,NA
"932274",NA,NA,NA
"964896",NA,NA,NA
"965939",NA,NA,NA
"973233",NA,NA,NA
"970357",NA,NA,NA
"948513",NA,NA,NA
"951514",NA,NA,NA
"945482",NA,NA,NA
"967429",NA,NA,NA
"968948",NA,NA,NA
"934429",NA,NA,NA
"952428",NA,NA,NA
"942967",NA,NA,NA
"956399",NA,NA,NA
"952429",NA,NA,NA
"936152",NA,NA,NA
"952514",NA,NA,NA
"924903",NA,NA,NA
"962230",NA,NA,NA
"929662",NA,NA,NA
"957341",NA,NA,NA
"960180",NA,NA,NA
"952430",NA,NA,NA
"962231",NA,NA,NA
"932276",NA,NA,NA
"932277","1/27/2018","1",NA
"948631",NA,NA,NA
"956400",NA,NA,NA
"918711","1/10/2014","1",NA
"968949",NA,NA,NA
"947893",NA,NA,NA
"961628",NA,NA,NA
"971323",NA,NA,NA
"946756",NA,NA,NA
"964897",NA,NA,NA
"959463",NA,NA,NA
"922032",NA,NA,NA
"924907",NA,NA,NA
"966448",NA,NA,NA
"927879",NA,NA,NA
"961629","5/7/2022",NA,"1"
"971809",NA,NA,NA
"960183",NA,NA,NA
"944210","9/23/2019","2",NA
"938002",NA,NA,NA
"965940",NA,NA,NA
"945483",NA,NA,NA
"972517",NA,NA,NA
"950031",NA,NA,NA
"941372",NA,NA,NA
"957342",NA,NA,NA
"971810",NA,NA,NA
"966449",NA,NA,NA
"948632",NA,NA,NA
"964899",NA,NA,NA
"924909",NA,NA,NA
"948302",NA,NA,NA
"905730",NA,NA,NA
"917258",NA,NA,NA
"946442",NA,NA,NA
"944338",NA,NA,NA
"964900",NA,NA,NA
"950032",NA,NA,NA
"926526",NA,NA,NA
"949838",NA,NA,NA
"962232",NA,NA,NA
"924910",NA,NA,NA
"939889",NA,NA,NA
"954508",NA,NA,NA
"932279",NA,NA,NA
"933625",NA,NA,NA
"949839",NA,NA,NA
"941373",NA,NA,NA
"885211",NA,NA,NA
"970398",NA,NA,NA
"939217",NA,NA,NA
"950033",NA,NA,NA
"955732",NA,NA,NA
"966450",NA,NA,NA
"958272",NA,NA,NA
"949800","4/18/2016","1",NA
"958273",NA,NA,NA
"949840",NA,NA,NA
"948175",NA,NA,NA
"957343",NA,NA,NA
"932280",NA,NA,NA
"944339",NA,NA,NA
"932128",NA,NA,NA
"903377",NA,NA,NA
"943337",NA,NA,NA
"939890",NA,NA,NA
"966949",NA,NA,NA
"962932",NA,NA,NA
"953644",NA,NA,NA
"927882",NA,NA,NA
"962233",NA,NA,NA
"956402",NA,NA,NA
"921940",NA,NA,NA
"960184",NA,NA,NA
"945484",NA,NA,NA
"929664",NA,NA,NA
"948633",NA,NA,NA
"963857",NA,NA,NA
"952432",NA,NA,NA
"938004",NA,NA,NA
"958274",NA,NA,NA
"952434",NA,NA,NA
"971811",NA,NA,NA
"926531",NA,NA,NA
"936159",NA,NA,NA
"970983",NA,NA,NA
"950034",NA,NA,NA
"970399",NA,NA,NA
"968250",NA,NA,NA
"941374",NA,NA,NA
"969494",NA,NA,NA
"969495",NA,NA,NA
"946443",NA,NA,NA
"955733","12/14/2018","6",NA
"946760",NA,NA,NA
"962933",NA,NA,NA
"968251",NA,NA,NA
"958275",NA,NA,NA
"938006",NA,NA,NA
"927885",NA,NA,NA
"934314",NA,NA,NA
"934433",NA,NA,NA
"941375",NA,NA,NA
"954509","5/23/2022",NA,"1"
"946761",NA,NA,NA
"905736",NA,NA,NA
"946762",NA,NA,NA
"968252",NA,NA,NA
"960185",NA,NA,NA
"948015",NA,NA,NA
"958276",NA,NA,NA
"941377",NA,NA,NA
"955734",NA,NA,NA
"955735",NA,NA,NA
"968950",NA,NA,NA
"955736",NA,NA,NA
"969496",NA,NA,NA
"961631",NA,NA,NA
"938007","11/14/2018","1",NA
"945486",NA,NA,NA
"946499",NA,NA,NA
"938008",NA,NA,NA
"941440",NA,NA,NA
"927891",NA,NA,NA
"939891",NA,NA,NA
"964901",NA,NA,NA
"923530",NA,NA,NA
"953646","8/15/2016","2",NA
"915267",NA,NA,NA
"936160",NA,NA,NA
"957345",NA,NA,NA
"972332",NA,NA,NA
"962347",NA,NA,NA
"958277",NA,NA,NA
"961494",NA,NA,NA
"971812",NA,NA,NA
"964902",NA,NA,NA
"962236",NA,NA,NA
"954511",NA,NA,NA
"955737",NA,NA,NA
"957346",NA,NA,NA
"953647",NA,NA,NA
"953648",NA,NA,NA
"971324",NA,NA,NA
"958278",NA,NA,NA
"971813",NA,NA,NA
"905738",NA,NA,NA
"962904",NA,NA,NA
"968253",NA,NA,NA
"949211",NA,NA,NA
"945144",NA,NA,NA
"963382",NA,NA,NA
"971814",NA,NA,NA
"944341",NA,NA,NA
"973234",NA,NA,NA
"947976","6/6/2017","7",NA
"964380",NA,NA,NA
"960187",NA,NA,NA
"947977",NA,NA,NA
"959465",NA,NA,NA
"964903",NA,NA,NA
"942970","9/17/2010","3",NA
"954512",NA,NA,NA
"947974",NA,NA,NA
"960188",NA,NA,NA
"953650",NA,NA,NA
"929425",NA,NA,NA
"945409",NA,NA,NA
"942754",NA,NA,NA
"968254",NA,NA,NA
"931533",NA,NA,NA
"953652",NA,NA,NA
"933627",NA,NA,NA
"946764",NA,NA,NA
"940904",NA,NA,NA
"924906","1/11/2018","2",NA
"966950",NA,NA,NA
"960088",NA,NA,NA
"969498",NA,NA,NA
"963384",NA,NA,NA
"934434",NA,NA,NA
"973235",NA,NA,NA
"964904",NA,NA,NA
"963385",NA,NA,NA
"923531",NA,NA,NA
"955738",NA,NA,NA
"966451",NA,NA,NA
"971815",NA,NA,NA
"942971",NA,NA,NA
"948634",NA,NA,NA
"938440",NA,NA,NA
"962934",NA,NA,NA
"960104",NA,NA,NA
"956405",NA,NA,NA
"950037",NA,NA,NA
"932286",NA,NA,NA
"960189",NA,NA,NA
"934435",NA,NA,NA
"918721",NA,NA,NA
"943185","6/23/2022","4",NA
"938009",NA,NA,NA
"971816",NA,NA,NA
"952741",NA,NA,NA
"944344","8/13/2014","3",NA
"944344","5/20/2020","4",NA
"960190",NA,NA,NA
"970984",NA,NA,NA
"948635",NA,NA,NA
"958281",NA,NA,NA
"955739",NA,NA,NA
"936162","11/8/2011","1",NA
"936162","2/10/2015","4",NA
"951515",NA,NA,NA
"941381",NA,NA,NA
"941382",NA,NA,NA
"950038",NA,NA,NA
"918722",NA,NA,NA
"946663",NA,NA,NA
"969499",NA,NA,NA
"957348",NA,NA,NA
"973236",NA,NA,NA
"939893",NA,NA,NA
"963858",NA,NA,NA
"953654",NA,NA,NA
"952436",NA,NA,NA
"921134",NA,NA,NA
"955740",NA,NA,NA
"948636",NA,NA,NA
"965942","6/2/2022",NA,"1"
"957350",NA,NA,NA
"936037",NA,NA,NA
"969501",NA,NA,NA
"971327",NA,NA,NA
"935849",NA,NA,NA
"934440",NA,NA,NA
"950040",NA,NA,NA
"957351",NA,NA,NA
"956406",NA,NA,NA
"931743",NA,NA,NA
"926538",NA,NA,NA
"968951",NA,NA,NA
"967757",NA,NA,NA
"954513",NA,NA,NA
"948637",NA,NA,NA
"934441",NA,NA,NA
"967758",NA,NA,NA
"970400",NA,NA,NA
"966453",NA,NA,NA
"959467",NA,NA,NA
"941383",NA,NA,NA
"969502",NA,NA,NA
"973237",NA,NA,NA
"973238",NA,NA,NA
"971817",NA,NA,NA
"972333",NA,NA,NA
"963386",NA,NA,NA
"971818",NA,NA,NA
"971328",NA,NA,NA
"948638",NA,NA,NA
"929670",NA,NA,NA
"934442",NA,NA,NA
"968255",NA,NA,NA
"932289",NA,NA,NA
"929671",NA,NA,NA
"893844",NA,NA,NA
"940648",NA,NA,NA
"911010",NA,NA,NA
"929707",NA,NA,NA
"968256",NA,NA,NA
"954514",NA,NA,NA
"941145",NA,NA,NA
"948459",NA,NA,NA
"947894",NA,NA,NA
"938011",NA,NA,NA
"958282","11/26/2019","3",NA
"956407",NA,NA,NA
"959468",NA,NA,NA
"948460",NA,NA,NA
"964905",NA,NA,NA
"953655",NA,NA,NA
"968952",NA,NA,NA
"936165",NA,NA,NA
"952438",NA,NA,NA
"963388",NA,NA,NA
"951518",NA,NA,NA
"971329",NA,NA,NA
"938012",NA,NA,NA
"968257",NA,NA,NA
"952439","3/28/2022",NA,"2"
"932290",NA,NA,NA
"934445",NA,NA,NA
"945357",NA,NA,NA
"921945",NA,NA,NA
"973239",NA,NA,NA
"938015",NA,NA,NA
"966455",NA,NA,NA
"963859",NA,NA,NA
"973055",NA,NA,NA
"925475",NA,NA,NA
"944347",NA,NA,NA
"938016",NA,NA,NA
"948639",NA,NA,NA
"938018",NA,NA,NA
"933629",NA,NA,NA
"956408",NA,NA,NA
"966456",NA,NA,NA
"942974",NA,NA,NA
"952440",NA,NA,NA
"963389",NA,NA,NA
"951520",NA,NA,NA
"921136",NA,NA,NA
"965944",NA,NA,NA
"953656",NA,NA,NA
"927896",NA,NA,NA
"895073",NA,NA,NA
"969504",NA,NA,NA
"954515",NA,NA,NA
"946600",NA,NA,NA
"960194",NA,NA,NA
"958283",NA,NA,NA
"902639",NA,NA,NA
"962936",NA,NA,NA
"960196",NA,NA,NA
"941386",NA,NA,NA
"939897",NA,NA,NA
"900776",NA,NA,NA
"929673",NA,NA,NA
"960197",NA,NA,NA
"929937",NA,NA,NA
"932291",NA,NA,NA
"938019",NA,NA,NA
"942976",NA,NA,NA
"960198",NA,NA,NA
"960199",NA,NA,NA
"942755",NA,NA,NA
"967430",NA,NA,NA
"958284",NA,NA,NA
"945489",NA,NA,NA
"942977",NA,NA,NA
"951521",NA,NA,NA
"971330",NA,NA,NA
"966457",NA,NA,NA
"970403",NA,NA,NA
"947978",NA,NA,NA
"962238","3/21/2021","1",NA
"968258",NA,NA,NA
"954516",NA,NA,NA
"929674",NA,NA,NA
"969505",NA,NA,NA
"950042",NA,NA,NA
"955173",NA,NA,NA
"965658",NA,NA,NA
"968953",NA,NA,NA
"929960",NA,NA,NA
"956409",NA,NA,NA
"905751",NA,NA,NA
"959470",NA,NA,NA
"960200",NA,NA,NA
"929676",NA,NA,NA
"941388","1/25/2016","5",NA
"932292",NA,NA,NA
"934446",NA,NA,NA
"948640",NA,NA,NA
"943324",NA,NA,NA
"950043",NA,NA,NA
"934447",NA,NA,NA
"963391",NA,NA,NA
"956410",NA,NA,NA
"940961",NA,NA,NA
"920058",NA,NA,NA
"945490",NA,NA,NA
"938022",NA,NA,NA
"936167",NA,NA,NA
"967431",NA,NA,NA
"936168",NA,NA,NA
"971331",NA,NA,NA
"946766",NA,NA,NA
"966458",NA,NA,NA
"936169",NA,NA,NA
"963860",NA,NA,NA
"934113","6/14/2022","2",NA
"970404",NA,NA,NA
"953658","5/11/2020","5",NA
"953658","10/14/2020","1",NA
"953658","12/12/2021",NA,"1"
"959471",NA,NA,NA
"971819",NA,NA,NA
"936170",NA,NA,NA
"963861",NA,NA,NA
"921137",NA,NA,NA
"937859",NA,NA,NA
"931536",NA,NA,NA
"962938",NA,NA,NA
"932130",NA,NA,NA
"929426",NA,NA,NA
"968259",NA,NA,NA
"953659",NA,NA,NA
"970985",NA,NA,NA
"956411",NA,NA,NA
"932297",NA,NA,NA
"938023","11/28/2018","5",NA
"958286",NA,NA,NA
"961634",NA,NA,NA
"941391",NA,NA,NA
"934451",NA,NA,NA
"944349","5/4/2012","3",NA
"950045",NA,NA,NA
"953660",NA,NA,NA
"958287",NA,NA,NA
"968260",NA,NA,NA
"950046",NA,NA,NA
"920006",NA,NA,NA
"964908","6/16/2022",NA,"1"
"958288",NA,NA,NA
"918572",NA,NA,NA
"905755",NA,NA,NA
"932298",NA,NA,NA
"934452",NA,NA,NA
"971820",NA,NA,NA
"969506",NA,NA,NA
"952441","7/7/2022",NA,"1"
"971821",NA,NA,NA
"933631",NA,NA,NA
"934453",NA,NA,NA
"946664",NA,NA,NA
