"taxnum","date","shield_num","title"
946777,"07/08/08",14184,"POLICE OFFICER"
946777,"06/09/17",806,"SERGEANT"
948657,"06/10/21",3747,"DETECTIVE"
948657,"07/03/10",6095,"POLICE OFFICER"
936197,"01/10/05",9947,"POLICE OFFICER"
951538,"01/09/12",16850,"POLICE OFFICER"
963399,"04/12/17",2854,"POLICE OFFICER"
965663,"04/25/18",12131,"POLICE OFFICER"
948658,"07/06/10",7962,"POLICE OFFICER"
948658,"10/26/18",729,"SERGEANT"
955752,"01/08/14",13922,"POLICE OFFICER"
939914,"11/26/13",3718,"DETECTIVE"
939914,"01/09/06",29456,"POLICE OFFICER"
950070,"08/22/17",250,"DETECTIVE"
950070,"07/06/11",27512,"POLICE OFFICER"
969520,"11/02/20",19519,"POLICE OFFICER"
971334,"04/28/21",13285,"POLICE OFFICER"
934483,"06/30/17",NA,"LIEUTENANT"
934483,"07/01/04",5342,"POLICE OFFICER"
934483,"03/30/12",634,"SERGEANT"
937898,"07/11/05",6783,"POLICE OFFICER"
968274,"10/07/19",10405,"POLICE OFFICER"
955753,"01/08/14",12984,"POLICE OFFICER"
951539,"07/30/21",3984,"DETECTIVE"
951539,"01/09/12",17373,"POLICE OFFICER"
951539,"06/24/22",4345,"SERGEANT"
956433,"07/09/14",11700,"POLICE OFFICER"
936199,"01/10/05",29446,"POLICE OFFICER"
939915,"01/09/06",12732,"POLICE OFFICER"
946036,"08/31/15",3241,"DETECTIVE"
946036,"01/07/08",28880,"POLICE OFFICER"
955754,"01/08/14",11304,"POLICE OFFICER"
960237,"01/06/16",13654,"POLICE OFFICER"
931545,"06/26/15",NA,"LIEUTENANT"
931545,"07/01/02",23373,"POLICE OFFICER"
931545,"08/02/11",190,"SERGEANT"
964391,"10/18/17",420,"POLICE OFFICER"
964391,"04/05/18",6901,"POLICE OFFICER"
932324,"07/01/03",2723,"POLICE OFFICER"
969521,"11/02/20",21249,"POLICE OFFICER"
945506,"01/07/08",535,"POLICE OFFICER"
945506,"03/28/13",3460,"SERGEANT"
939916,"08/22/17",NA,"LIEUTENANT"
939916,"01/09/06",6516,"POLICE OFFICER"
939916,"09/28/11",2220,"SERGEANT"
946778,"07/08/08",12279,"POLICE OFFICER"
948659,"05/03/19",1326,"DETECTIVE"
948659,"07/06/10",10210,"POLICE OFFICER"
949066,"07/06/10",2343,"POLICE OFFICER"
964923,"01/10/18",15633,"POLICE OFFICER"
954545,"07/09/13",11069,"POLICE OFFICER"
954545,"05/27/22",3395,"SERGEANT"
951540,"01/09/12",3110,"POLICE OFFICER"
951540,"03/18/21",217,"SERGEANT"
952460,"07/11/12",24177,"POLICE OFFICER"
953677,"01/09/13",1723,"POLICE OFFICER"
960238,"01/06/16",8752,"POLICE OFFICER"
960239,"01/06/16",4763,"POLICE OFFICER"
938058,"03/28/14",NA,"LIEUTENANT"
938058,"07/11/05",30373,"POLICE OFFICER"
938058,"08/02/11",205,"SERGEANT"
953678,"01/09/13",10417,"POLICE OFFICER"
949358,"09/30/16",7307,"DETECTIVE"
949358,"05/03/19",NA,"LIEUTENANT"
949358,"07/06/10",2974,"POLICE OFFICER"
949358,"02/24/17",1311,"SERGEANT"
960240,"01/06/16",1657,"POLICE OFFICER"
963400,"04/12/17",7979,"POLICE OFFICER"
903425,"08/27/99",7141,"DETECTIVE"
903425,"10/23/15",7360,"DETECTIVE"
903425,"11/02/15",7141,"DETECTIVE"
903425,"08/30/93",8904,"POLICE OFFICER"
941417,"07/10/06",10434,"POLICE OFFICER"
941417,"09/28/15",661,"SERGEANT"
936200,"11/24/15",NA,"LIEUTENANT"
936200,"01/10/05",26482,"POLICE OFFICER"
936200,"09/24/10",95,"SERGEANT"
948661,"11/24/20",NA,"LIEUTENANT"
948661,"07/06/10",2501,"POLICE OFFICER"
948661,"11/22/16",1985,"SERGEANT"
948661,"12/09/21",1967,"SERGEANT"
940970,"01/31/06",977,"POLICE OFFICER"
973253,"12/29/21",29194,"POLICE OFFICER"
953679,"01/09/13",29558,"POLICE OFFICER"
948662,"07/06/10",2983,"POLICE OFFICER"
948662,"08/03/17",6306,"POLICE OFFICER"
948662,"02/15/19",2101,"POLICE OFFICER"
948662,"02/09/22",2166,"SERGEANT"
970415,"12/29/20",12110,"POLICE OFFICER"
960243,"01/06/16",5023,"POLICE OFFICER"
962253,"10/11/16",21364,"POLICE OFFICER"
941418,"11/21/17",1167,"DETECTIVE"
941418,"07/10/06",20115,"POLICE OFFICER"
954547,"07/09/13",26658,"POLICE OFFICER"
941419,"11/25/14",2186,"DETECTIVE"
941419,"07/10/06",15476,"POLICE OFFICER"
941419,"07/30/21",741,"SERGEANT"
944360,"07/09/07",1429,"POLICE OFFICER"
942760,"07/10/06",29834,"POLICE OFFICER"
942760,"11/05/21",29831,"POLICE OFFICER"
938060,"03/30/12",2072,"DETECTIVE"
938060,"07/11/05",2990,"POLICE OFFICER"
938060,"06/26/15",4999,"SERGEANT"
957378,"12/21/21",292,"DETECTIVE"
957378,"01/07/15",15861,"POLICE OFFICER"
948180,"10/18/21",1245,"DETECTIVE"
948180,"07/14/09",25607,"POLICE OFFICER"
966962,"01/03/19",25468,"POLICE OFFICER"
967772,"07/01/19",21126,"POLICE OFFICER"
971335,"04/28/21",8270,"POLICE OFFICER"
945508,"01/07/08",17706,"POLICE OFFICER"
940899,"01/09/06",6571,"POLICE OFFICER"
940899,"06/10/21",878,"SERGEANT"
924942,"05/30/08",1275,"DETECTIVE"
924942,"03/01/00",9761,"POLICE OFFICER"
964924,"01/10/18",11459,"POLICE OFFICER"
967773,"07/01/19",21129,"POLICE OFFICER"
927921,"07/02/01",11883,"POLICE OFFICER"
936201,"05/03/19",NA,"LIEUTENANT"
936201,"01/10/05",7588,"POLICE OFFICER"
936201,"06/28/13",1241,"SERGEANT"
951542,"01/09/12",21066,"POLICE OFFICER"
958308,"07/08/15",19619,"POLICE OFFICER"
924833,"03/01/00",23255,"POLICE OFFICER"
966963,"01/03/19",24867,"POLICE OFFICER"
946780,"07/08/08",2466,"POLICE OFFICER"
971829,"07/07/21",23560,"POLICE OFFICER"
960244,"01/06/16",3031,"POLICE OFFICER"
929683,"07/01/02",5998,"POLICE OFFICER"
966464,"10/24/18",6476,"POLICE OFFICER"
950074,"07/06/11",25390,"POLICE OFFICER"
950074,"10/18/21",2796,"SERGEANT"
924943,"03/30/07",1725,"DETECTIVE"
924943,"03/01/00",11710,"POLICE OFFICER"
956434,"07/09/14",3102,"POLICE OFFICER"
938061,"07/11/05",9071,"POLICE OFFICER"
938061,"08/31/15",5051,"SERGEANT"
948664,"11/26/19",2926,"DETECTIVE"
948664,"07/06/10",576,"POLICE OFFICER"
962254,"10/11/16",18831,"POLICE OFFICER"
945051,"07/09/07",10755,"POLICE OFFICER"
929719,"07/01/02",29758,"POLICE OFFICER"
929719,"03/26/20",2936,"SERGEANT"
951543,"01/09/12",15168,"POLICE OFFICER"
951543,"02/09/22",1208,"SERGEANT"
950075,"07/06/11",18896,"POLICE OFFICER"
950075,"12/22/20",1128,"SERGEANT"
957379,"01/07/15",17030,"POLICE OFFICER"
973254,"12/29/21",20308,"POLICE OFFICER"
921149,"07/01/98",23121,"POLICE OFFICER"
921149,"06/28/07",337,"SERGEANT"
960245,"01/06/16",14089,"POLICE OFFICER"
944361,"07/09/07",17533,"POLICE OFFICER"
926572,"09/29/00",5053,"POLICE OFFICER"
926572,"06/28/07",338,"SERGEANT"
971830,"07/07/21",24039,"POLICE OFFICER"
932327,"07/01/03",19505,"POLICE OFFICER"
918752,"12/21/21",NA,"LIEUTENANT"
918752,"04/15/97",20493,"POLICE OFFICER"
918752,"08/23/00",23966,"POLICE OFFICER"
918752,"01/31/08",406,"SERGEANT"
952462,"10/30/19",7112,"DETECTIVE"
952462,"07/11/12",11078,"POLICE OFFICER"
966964,"01/03/19",26632,"POLICE OFFICER"
934488,"07/01/04",21078,"POLICE OFFICER"
934488,"04/29/11",277,"SERGEANT"
962255,"10/11/16",21534,"POLICE OFFICER"
964925,"01/10/18",3563,"POLICE OFFICER"
931548,"08/03/12",NA,"LIEUTENANT"
931548,"07/01/02",25506,"POLICE OFFICER"
931548,"07/27/07",1312,"SERGEANT"
972530,"10/12/21",3878,"POLICE OFFICER"
964926,"01/10/18",9016,"POLICE OFFICER"
946781,"07/08/08",19892,"POLICE OFFICER"
967774,"07/01/19",14934,"POLICE OFFICER"
941421,"07/10/06",12115,"POLICE OFFICER"
948665,"05/29/20",6554,"DETECTIVE"
948665,"07/06/10",5534,"POLICE OFFICER"
948666,"08/31/18",586,"DETECTIVE"
948666,"07/06/10",11744,"POLICE OFFICER"
950076,"07/06/11",15630,"POLICE OFFICER"
967433,"04/15/19",12136,"POLICE OFFICER"
951544,"01/09/12",21401,"POLICE OFFICER"
964927,"01/10/18",30268,"POLICE OFFICER"
972531,"10/12/21",4960,"POLICE OFFICER"
972532,"10/12/21",5550,"POLICE OFFICER"
963401,"04/12/17",8617,"POLICE OFFICER"
946782,"07/08/08",22998,"POLICE OFFICER"
944364,"07/30/21",3981,"DETECTIVE"
944364,"07/09/07",1912,"POLICE OFFICER"
961643,"07/13/16",18637,"POLICE OFFICER"
963402,"04/12/17",1608,"POLICE OFFICER"
971336,"04/28/21",1869,"POLICE OFFICER"
924972,"02/26/20",NA,"LIEUTENANT"
924972,"03/01/00",4279,"POLICE OFFICER"
924972,"09/28/07",41,"SERGEANT"
933640,"05/02/16",1615,"DETECTIVE"
933640,"01/20/04",15882,"POLICE OFFICER"
893558,"01/01/90",25959,"POLICE OFFICER"
893558,"07/01/98",4846,"SERGEANT"
893558,"11/24/20",NA,"SGT DET SQUAD"
968275,"10/07/19",21390,"POLICE OFFICER"
938062,"02/09/22",NA,"LIEUTENANT"
938062,"07/11/05",5295,"POLICE OFFICER"
938062,"03/02/15",1565,"SERGEANT"
942994,"01/10/07",20549,"POLICE OFFICER"
948667,"07/06/10",7972,"POLICE OFFICER"
944365,"09/30/13",1587,"DETECTIVE"
944365,"07/09/07",6388,"POLICE OFFICER"
961644,"07/13/16",9985,"POLICE OFFICER"
920028,"01/31/03",7558,"DETECTIVE"
920028,"12/08/97",15822,"POLICE OFFICER"
941423,"03/27/15",5322,"DETECTIVE"
941423,"07/10/06",3716,"POLICE OFFICER"
950077,"11/21/17",1173,"DETECTIVE"
950077,"07/06/11",15633,"POLICE OFFICER"
950077,"01/30/18",3953,"SERGEANT"
929724,"07/01/02",18723,"POLICE OFFICER"
929724,"04/28/17",161,"SERGEANT"
927924,"05/30/08",2211,"DETECTIVE"
927924,"10/28/16",2221,"DETECTIVE"
927924,"07/02/01",30672,"POLICE OFFICER"
966965,"01/03/19",25765,"POLICE OFFICER"
956786,"07/09/14",7525,"POLICE OFFICER"
932132,"03/27/15",5198,"DETECTIVE"
932132,"07/01/03",5853,"POLICE OFFICER"
942995,"02/24/17",NA,"LIEUTENANT"
942995,"01/10/07",13662,"POLICE OFFICER"
942995,"06/29/12",3921,"SERGEANT"
948668,"07/06/10",1383,"POLICE OFFICER"
948668,"02/09/22",1211,"SERGEANT"
953681,"01/09/13",10432,"POLICE OFFICER"
939918,"08/30/12",3915,"DETECTIVE"
939918,"01/09/06",30817,"POLICE OFFICER"
948669,"07/06/10",11746,"POLICE OFFICER"
951545,"01/09/12",13732,"POLICE OFFICER"
962256,"10/11/16",22709,"POLICE OFFICER"
936203,"01/10/05",16977,"POLICE OFFICER"
964928,"01/10/18",31469,"POLICE OFFICER"
950078,"07/06/11",17293,"POLICE OFFICER"
950078,"10/07/19",3215,"SERGEANT"
963873,"07/05/17",15288,"POLICE OFFICER"
963873,"12/01/17",14985,"POLICE OFFICER"
949841,"03/31/17",5623,"DETECTIVE"
949841,"07/06/11",2066,"POLICE OFFICER"
949841,"09/03/21",1692,"SERGEANT"
972533,"10/12/21",2623,"POLICE OFFICER"
954549,"07/09/13",23981,"POLICE OFFICER"
954549,"02/09/22",1223,"SERGEANT"
970416,"12/29/20",2847,"POLICE OFFICER"
915053,"08/31/07",NA,"LIEUTENANT"
915053,"06/30/95",20014,"POLICE OFFICER"
915053,"04/25/03",144,"SERGEANT"
915053,"01/03/05",48,"SERGEANT"
966966,"01/03/19",29096,"POLICE OFFICER"
952463,"07/11/12",6094,"POLICE OFFICER"
952463,"03/18/21",219,"SERGEANT"
968965,"01/06/20",7298,"POLICE OFFICER"
968276,"10/07/19",13231,"POLICE OFFICER"
968277,"10/07/19",12021,"POLICE OFFICER"
953682,"01/09/13",19636,"POLICE OFFICER"
968278,"10/07/19",24182,"POLICE OFFICER"
964392,"10/18/17",493,"POLICE OFFICER"
957380,"01/07/15",22511,"POLICE OFFICER"
954550,"05/29/20",6562,"DETECTIVE"
954550,"07/09/13",8263,"POLICE OFFICER"
942996,"01/10/07",6177,"POLICE OFFICER"
935450,"11/24/20",NA,"LIEUTENANT"
935450,"07/01/04",30363,"POLICE OFFICER"
935450,"10/29/10",3451,"SERGEANT"
944366,"11/24/15",1885,"DETECTIVE"
944366,"07/09/07",18769,"POLICE OFFICER"
952464,"07/11/12",1060,"POLICE OFFICER"
952464,"10/26/18",5275,"SERGEANT"
957381,"01/07/15",16226,"POLICE OFFICER"
933700,"01/28/11",5716,"DETECTIVE"
933700,"01/20/04",5282,"POLICE OFFICER"
933700,"10/28/11",3618,"SERGEANT"
959114,"07/08/15",7913,"POLICE OFFICER"
942997,"01/10/07",1525,"POLICE OFFICER"
942997,"11/03/14",4743,"SERGEANT"
942998,"10/30/15",192,"DETECTIVE"
942998,"06/29/18",NA,"LIEUTENANT"
942998,"01/10/07",6265,"POLICE OFFICER"
942998,"12/17/15",3403,"SERGEANT"
950079,"07/06/11",2904,"POLICE OFFICER"
957383,"01/07/15",12398,"POLICE OFFICER"
903440,"05/30/08",1288,"DETECTIVE"
903440,"08/30/93",7371,"POLICE OFFICER"
960247,"01/06/16",3032,"POLICE OFFICER"
964929,"01/10/18",29713,"POLICE OFFICER"
938064,"07/11/05",11293,"POLICE OFFICER"
938064,"08/25/11",2066,"SERGEANT"
960248,"01/06/16",12818,"POLICE OFFICER"
961645,"07/13/16",18662,"POLICE OFFICER"
934492,"07/01/04",2536,"POLICE OFFICER"
952465,"07/11/12",18958,"POLICE OFFICER"
952465,"10/30/19",1095,"SERGEANT"
942999,"01/10/07",3546,"POLICE OFFICER"
967434,"04/15/19",28121,"POLICE OFFICER"
972534,"10/12/21",4110,"POLICE OFFICER"
959491,"07/30/21",1933,"DETECTIVE"
959491,"10/07/15",986,"POLICE OFFICER"
964930,"01/10/18",22204,"POLICE OFFICER"
943000,"01/10/07",19211,"POLICE OFFICER"
943000,"08/31/15",1444,"SERGEANT"
965664,"04/25/18",944,"POLICE OFFICER"
932331,"07/01/03",4805,"POLICE OFFICER"
932331,"03/30/12",801,"SERGEANT"
946783,"07/08/08",10865,"POLICE OFFICER"
955427,"07/09/13",5926,"POLICE OFFICER"
951546,"01/09/12",13370,"POLICE OFFICER"
965951,"07/02/18",10679,"POLICE OFFICER"
945511,"11/22/16",NA,"LIEUTENANT"
945511,"01/07/08",24488,"POLICE OFFICER"
945511,"03/28/13",3464,"SERGEANT"
918757,"04/15/97",27133,"POLICE OFFICER"
918757,"10/03/05",3864,"SERGEANT"
918757,"06/09/17",NA,"SGT DET SQUAD"
956436,"07/09/14",12359,"POLICE OFFICER"
950080,"07/06/11",11831,"POLICE OFFICER"
950080,"10/07/19",4312,"SERGEANT"
973255,"12/29/21",29633,"POLICE OFFICER"
941426,"07/10/06",12151,"POLICE OFFICER"
941426,"09/30/13",3796,"SERGEANT"
964393,"10/18/17",24729,"POLICE OFFICER"
950081,"07/06/11",10250,"POLICE OFFICER"
963404,"04/12/17",3473,"POLICE OFFICER"
973256,"12/29/21",24142,"POLICE OFFICER"
948181,"07/14/09",27354,"POLICE OFFICER"
948181,"06/05/18",2505,"SERGEANT"
934493,"07/01/04",5385,"POLICE OFFICER"
954551,"07/09/13",26671,"POLICE OFFICER"
968967,"01/06/20",27135,"POLICE OFFICER"
950082,"07/06/11",16592,"POLICE OFFICER"
950082,"07/30/21",2187,"SERGEANT"
952466,"07/11/12",23905,"POLICE OFFICER"
952467,"07/11/12",22480,"POLICE OFFICER"
952468,"12/22/17",6513,"DETECTIVE"
952468,"07/11/12",13338,"POLICE OFFICER"
952468,"11/24/20",3077,"SERGEANT"
938066,"07/11/05",6837,"POLICE OFFICER"
935905,"09/28/17",2178,"DETECTIVE"
935905,"07/01/04",9701,"POLICE OFFICER"
953683,"01/09/13",13224,"POLICE OFFICER"
957384,"01/07/15",16227,"POLICE OFFICER"
961646,"07/13/16",15364,"POLICE OFFICER"
971337,"04/28/21",19616,"POLICE OFFICER"
953684,"06/10/21",2411,"DETECTIVE"
953684,"01/09/13",13227,"POLICE OFFICER"
966465,"10/24/18",2435,"POLICE OFFICER"
962257,"10/11/16",23409,"POLICE OFFICER"
971832,"07/07/21",24474,"POLICE OFFICER"
958309,"02/09/22",1062,"DETECTIVE"
958309,"07/08/15",20096,"POLICE OFFICER"
924951,"12/21/07",4031,"DETECTIVE"
924951,"03/01/00",1236,"POLICE OFFICER"
953685,"01/09/13",29653,"POLICE OFFICER"
953685,"05/29/20",5093,"SERGEANT"
963874,"07/05/17",15833,"POLICE OFFICER"
921989,"03/30/07",4870,"DETECTIVE"
921989,"08/31/98",26473,"POLICE OFFICER"
959492,"10/07/15",2335,"POLICE OFFICER"
941427,"07/10/06",3281,"POLICE OFFICER"
938067,"07/11/05",12196,"POLICE OFFICER"
929730,"11/24/15",1907,"DETECTIVE"
929730,"07/01/02",16554,"POLICE OFFICER"
943002,"06/10/21",NA,"LIEUTENANT"
943002,"01/10/07",14908,"POLICE OFFICER"
943002,"12/21/12",1225,"SERGEANT"
956437,"07/09/14",15301,"POLICE OFFICER"
936208,"01/10/05",25292,"POLICE OFFICER"
962258,"10/11/16",21910,"POLICE OFFICER"
962258,"12/15/20",4230,"POLICE OFFICER"
932332,"09/30/13",NA,"LIEUTENANT"
932332,"07/01/03",12360,"POLICE OFFICER"
932332,"11/23/10",3775,"SERGEANT"
950083,"07/06/11",2915,"POLICE OFFICER"
950083,"03/18/21",356,"SERGEANT"
943003,"08/31/15",3131,"DETECTIVE"
943003,"01/10/07",7800,"POLICE OFFICER"
943004,"01/30/15",4033,"DETECTIVE"
943004,"01/10/07",17627,"POLICE OFFICER"
943374,"01/10/07",18428,"POLICE OFFICER"
943374,"10/07/19",3229,"SERGEANT"
929427,"09/30/13",1592,"DETECTIVE"
929427,"07/01/02",24553,"POLICE OFFICER"
970417,"12/29/20",25248,"POLICE OFFICER"
970417,"02/03/21",1988,"POLICE OFFICER"
948674,"07/06/10",1724,"POLICE OFFICER"
953699,"01/09/13",19637,"POLICE OFFICER"
953699,"05/29/20",1886,"SERGEANT"
945512,"04/30/20",NA,"CAPTAIN"
945512,"02/24/17",NA,"LIEUTENANT"
945512,"01/07/08",21286,"POLICE OFFICER"
945512,"03/01/13",1886,"SERGEANT"
927929,"02/29/08",111,"DETECTIVE"
927929,"07/02/01",168,"POLICE OFFICER"
946784,"07/08/08",230,"POLICE OFFICER"
946784,"07/27/18",439,"SERGEANT"
929732,"03/28/14",NA,"LIEUTENANT"
929732,"07/01/02",392,"POLICE OFFICER"
929732,"06/24/11",922,"SERGEANT"
923560,"07/07/99",5931,"POLICE OFFICER"
923560,"12/30/05",116,"SERGEANT"
923560,"06/02/14",NA,"SGT DET SQUAD"
967776,"07/01/19",19500,"POLICE OFFICER"
936209,"03/28/14",NA,"LIEUTENANT"
936209,"01/10/05",17574,"POLICE OFFICER"
936209,"04/29/11",295,"SERGEANT"
951547,"01/09/12",18579,"POLICE OFFICER"
951547,"06/25/20",3862,"SERGEANT"
929733,"11/20/18",NA,"LIEUTENANT"
929733,"07/01/02",8970,"POLICE OFFICER"
929733,"11/30/07",4843,"SERGEANT"
938068,"07/11/05",2073,"POLICE OFFICER"
938068,"01/10/06",16815,"POLICE OFFICER"
967671,"04/15/19",22696,"POLICE OFFICER"
973257,"12/29/21",28123,"POLICE OFFICER"
936210,"02/26/20",NA,"LIEUTENANT"
936210,"01/10/05",16792,"POLICE OFFICER"
936210,"06/24/11",1132,"SERGEANT"
952470,"07/11/12",4203,"POLICE OFFICER"
934496,"11/24/15",NA,"LIEUTENANT"
934496,"07/01/04",2063,"POLICE OFFICER"
934496,"09/29/09",1718,"SERGEANT"
957385,"01/07/15",15983,"POLICE OFFICER"
939922,"01/09/06",85,"POLICE OFFICER"
932333,"07/01/03",27265,"POLICE OFFICER"
954552,"07/09/13",27576,"POLICE OFFICER"
938756,"07/11/05",7988,"POLICE OFFICER"
960251,"01/06/16",13655,"POLICE OFFICER"
949842,"07/06/11",4531,"POLICE OFFICER"
950084,"07/06/11",23628,"POLICE OFFICER"
936211,"12/23/13",4530,"DETECTIVE"
936211,"01/10/05",17410,"POLICE OFFICER"
960252,"01/06/16",12353,"POLICE OFFICER"
960253,"01/06/16",10447,"POLICE OFFICER"
929734,"07/01/02",22702,"POLICE OFFICER"
939923,"01/09/06",3215,"POLICE OFFICER"
970418,"12/29/20",4140,"POLICE OFFICER"
962259,"10/11/16",25570,"POLICE OFFICER"
956438,"07/09/14",14501,"POLICE OFFICER"
888445,"05/29/03",7865,"DETECTIVE"
888445,"01/09/86",865,"POLICE OFFICER"
959493,"10/07/15",20095,"POLICE OFFICER"
936212,"06/05/18",NA,"LIEUTENANT"
936212,"01/10/05",18912,"POLICE OFFICER"
936212,"08/29/13",2724,"SERGEANT"
945514,"01/07/08",25712,"POLICE OFFICER"
938069,"10/25/13",NA,"LIEUTENANT"
938069,"07/11/05",3253,"POLICE OFFICER"
938069,"02/25/11",2473,"SERGEANT"
964394,"10/18/17",1350,"POLICE OFFICER"
923562,"07/07/99",6454,"POLICE OFFICER"
941431,"07/10/06",11061,"POLICE OFFICER"
941431,"10/25/13",586,"SERGEANT"
971833,"07/07/21",27192,"POLICE OFFICER"
948676,"07/06/10",1730,"POLICE OFFICER"
948676,"06/25/20",3911,"SERGEANT"
955757,"01/08/14",11895,"POLICE OFFICER"
963875,"07/05/17",20798,"POLICE OFFICER"
953686,"01/09/13",4135,"POLICE OFFICER"
938070,"12/19/14",4128,"DETECTIVE"
938070,"07/11/05",9664,"POLICE OFFICER"
940381,"10/30/15",198,"DETECTIVE"
940381,"01/09/06",20765,"POLICE OFFICER"
923563,"07/07/99",21369,"POLICE OFFICER"
923563,"10/28/05",5429,"SERGEANT"
923563,"12/21/18",NA,"SGT DET SQUAD"
921154,"07/29/04",3005,"DETECTIVE"
921154,"07/01/98",5035,"POLICE OFFICER"
950085,"07/06/11",20808,"POLICE OFFICER"
950085,"09/10/18",21180,"POLICE OFFICER"
950085,"11/05/18",20808,"POLICE OFFICER"
941432,"07/10/06",10437,"POLICE OFFICER"
953687,"01/09/13",860,"POLICE OFFICER"
946667,"08/30/19",NA,"LIEUTENANT"
946667,"07/08/08",5417,"POLICE OFFICER"
946667,"08/29/13",2741,"SERGEANT"
946667,"02/20/14",273,"SERGEANT"
948461,"01/11/10",7785,"POLICE OFFICER"
948461,"05/27/22",3398,"SERGEANT"
934497,"08/01/16",NA,"LIEUTENANT"
934497,"07/01/04",2804,"POLICE OFFICER"
934497,"08/30/12",1835,"SERGEANT"
958312,"07/08/15",6891,"POLICE OFFICER"
964931,"01/10/18",11499,"POLICE OFFICER"
960255,"01/06/16",11855,"POLICE OFFICER"
957352,"01/07/15",15738,"POLICE OFFICER"
952472,"07/11/12",12956,"POLICE OFFICER"
964932,"01/10/18",26289,"POLICE OFFICER"
933645,"09/30/13",1970,"DETECTIVE"
933645,"01/20/04",24397,"POLICE OFFICER"
950086,"12/19/19",7047,"DETECTIVE"
950086,"07/06/11",30154,"POLICE OFFICER"
953109,"07/11/12",8501,"POLICE OFFICER"
953109,"06/28/19",118,"SERGEANT"
952473,"07/11/12",24180,"POLICE OFFICER"
952474,"07/11/12",9656,"POLICE OFFICER"
952474,"03/05/19",3442,"SERGEANT"
939924,"04/24/15",4573,"DETECTIVE"
939924,"01/09/06",27155,"POLICE OFFICER"
968279,"10/07/19",6574,"POLICE OFFICER"
958313,"07/08/15",7518,"POLICE OFFICER"
936213,"07/27/18",261,"DETECTIVE"
936213,"01/10/05",15352,"POLICE OFFICER"
929739,"08/29/08",4357,"DETECTIVE"
929739,"11/24/15",NA,"LIEUTENANT"
929739,"12/21/18",NA,"LT DET COMMANDER"
929739,"07/01/02",2740,"POLICE OFFICER"
929739,"09/24/10",358,"SERGEANT"
954553,"07/09/13",23324,"POLICE OFFICER"
933646,"08/30/12",NA,"LIEUTENANT"
933646,"01/20/04",5208,"POLICE OFFICER"
933646,"04/24/09",273,"SERGEANT"
948182,"07/14/09",26469,"POLICE OFFICER"
938073,"01/25/19",4214,"DETECTIVE"
938073,"07/11/05",15366,"POLICE OFFICER"
971834,"07/07/21",23587,"POLICE OFFICER"
971834,"12/17/21",27118,"POLICE OFFICER"
936214,"12/22/17",326,"DETECTIVE"
936214,"01/10/05",15377,"POLICE OFFICER"
960618,"01/06/16",18034,"POLICE OFFICER"
915319,"05/29/12",1444,"DETECTIVE"
915319,"09/21/95",14915,"POLICE OFFICER"
915320,"01/31/14",7033,"DETECTIVE"
915320,"06/30/95",213,"POLICE OFFICER"
895223,"01/01/90",20674,"POLICE OFFICER"
895223,"03/21/97",110,"SERGEANT"
952475,"07/11/12",31404,"POLICE OFFICER"
952475,"02/09/22",1225,"SERGEANT"
970419,"12/29/20",1206,"POLICE OFFICER"
939925,"05/27/22",5165,"DETECTIVE"
939925,"01/09/06",28178,"POLICE OFFICER"
948677,"08/30/19",NA,"LIEUTENANT"
948677,"07/06/10",2512,"POLICE OFFICER"
948677,"01/28/16",2936,"SERGEANT"
960257,"01/06/16",16867,"POLICE OFFICER"
932335,"07/01/03",30180,"POLICE OFFICER"
941437,"12/21/16",5939,"DETECTIVE"
941437,"07/10/06",3627,"POLICE OFFICER"
951548,"01/09/12",20558,"POLICE OFFICER"
962260,"05/27/22",4680,"DETECTIVE"
962260,"10/11/16",12803,"POLICE OFFICER"
966967,"01/03/19",28230,"POLICE OFFICER"
938074,"06/24/22",6013,"DETECTIVE"
938074,"07/11/05",4472,"POLICE OFFICER"
959495,"10/07/15",9054,"POLICE OFFICER"
934498,"07/01/04",31123,"POLICE OFFICER"
934498,"06/05/06",6231,"POLICE OFFICER"
934498,"04/28/17",177,"SERGEANT"
936215,"01/10/05",13231,"POLICE OFFICER"
936215,"06/05/18",2510,"SERGEANT"
938075,"07/11/05",10954,"POLICE OFFICER"
958314,"06/24/22",6022,"DETECTIVE"
958314,"07/08/15",20258,"POLICE OFFICER"
957388,"01/07/15",15595,"POLICE OFFICER"
969523,"11/02/20",22418,"POLICE OFFICER"
952476,"07/11/12",2079,"POLICE OFFICER"
946787,"12/21/16",NA,"LIEUTENANT"
946787,"07/08/08",12314,"POLICE OFFICER"
946787,"08/29/13",2748,"SERGEANT"
946787,"07/19/18",1059,"SERGEANT"
932336,"07/01/03",7721,"POLICE OFFICER"
969524,"11/02/20",22421,"POLICE OFFICER"
962261,"10/11/16",18845,"POLICE OFFICER"
967777,"07/01/19",21151,"POLICE OFFICER"
948679,"10/18/21",214,"DETECTIVE"
948679,"07/06/10",6686,"POLICE OFFICER"
969525,"11/02/20",22485,"POLICE OFFICER"
964933,"01/10/18",28247,"POLICE OFFICER"
945515,"01/07/08",25723,"POLICE OFFICER"
945515,"11/03/14",4746,"SERGEANT"
929740,"10/18/21",NA,"LIEUTENANT"
929740,"07/01/02",10827,"POLICE OFFICER"
929740,"06/25/14",3912,"SERGEANT"
953688,"01/09/13",10448,"POLICE OFFICER"
944368,"07/09/07",4844,"POLICE OFFICER"
